id_str,screen_name,location,description,protected,verified,followers_count,friends_count,statuses_count,created_at
4505050107,maiaavellana,,,False,False,1556,1309,178249,2015-12-16 17:27:30
310225915,CharlesDVM,"Montevideo, URUGUAY","Creeré que el Socialismo es mejor que el Capitalismo, el día que vea norteamericanos yendo en balsa hacia Cuba y no al revés.",False,False,1523,868,26545,2011-06-03 11:51:37
2716025854,MadelonIrazabal,,"Blanca...como hueso de bagual, bolsilluda....de alma, Cristo...mi guia, mi sosten.....mi todo",False,False,863,1029,7454,2014-07-17 21:12:06
50428926,PFernandezBeri,Uruguay,"''Decime qué puedo hacer para ayudarte'' #Padre #Librepensador #Agnóstico #Docente #Colorado #Bolsilludo #Asador
Instagram: pfernandezphotos RT≠ endorsement",False,False,2858,4885,43231,2009-06-24 20:40:03
791671020579160064,mahur05,Uruguay,"Comienza tu día con una sonrisa y verás lo divertido que es ir por ahí desentonando con todo el mundo. 
MAFALDA",False,False,4779,2258,109304,2016-10-27 16:00:54
753061399996301312,Graciel34500276,,Ciudadana del mundo y en constante aprendizaje.,False,False,50,241,1622,2016-07-13 03:00:03
801985375388467200,laurabelar,,Bello,False,False,40,138,1790,2016-11-25 03:06:28
1252338095405629440,VeronicaRF1272,,"Militante del FA 🕊️
Nos obligan a salir🌱
Todos somos Familiares🌼🕊️",False,False,1506,560,18593,2020-04-20 20:47:33
889966239828901888,Stella59213007,,,False,False,288,319,23027,2017-07-25 21:51:01
841713049748799488,Juancho6093,"Salto, Uruguay","Even among demons there are some worse than others, and among many bad men there is usually some good",False,False,204,154,6237,2017-03-14 18:10:04
1238679969435451392,carotavarez03,,👑🤘🏻,False,False,21,80,30,2020-03-14 04:15:10
4277801986,Fernand14776003,"Tacuarembó, Uruguay",Sólo se que no se nada.,False,False,151,203,7122,2015-11-25 19:54:09
1266755763252453376,murieda_myriam,Lomas de Solymar,"Soy cómo soy. Únicamente no soy, ni seré de izquierda.",False,False,107,164,498,2020-05-30 15:38:24
490548229,altowach,Uruguay,chuto 🏳️‍🌈,False,False,733,715,3589,2012-02-12 17:24:38
2199896370,gaboribe,,"estudiante de veterinaria 🐴🐕 rock y cerveza 🤟🍻♥️

ig:gaboribe",False,False,501,594,3019,2013-11-17 17:28:47
3340066054,belenregueira21,"Montevideo, Uruguay",que todo fluya y que nada influya 💖,False,False,1055,2329,12048,2015-06-21 22:32:48
216101904,agusinsiburo,"Montevideo, Uruguay",Abogada. Si aclaro mi preferencia política pierde la gracia.,False,False,474,439,8741,2010-11-15 20:13:55
1249129105800548352,OscarMa10428520,Bella unión Uruguay,uruguayo trabajador padre de familia,False,False,119,180,2809,2020-04-12 00:16:32
554177556,unPUTEmas,Bolchevideo,"Lic. en Putelogía                                                                                      Homolesbocomunista. 

A veces uruguayo, a veces brazuca",False,False,3777,807,33383,2012-04-15 05:18:54
2693534743,awaleman1,Montevideo - Uruguay,Funcionario Hospital de Clínicas Universidad de la República - Socialista - Frenteamplista,False,False,2026,2003,101166,2014-07-30 17:42:16
107947032,nolosvote,Global,Uruguayo. Anti-facho. Frenteamplista. Estudiante  de Trabajo Social. Atiendo boludos.,False,False,3801,1121,9160,2010-01-24 08:19:26
1244445720,debamonn,Luna en Leo,"12.10. 🐾    ♋                                          


A REDOBLAR
🏳️‍🌈


                       
De bandera la ilusión.

NF",False,False,1095,937,72305,2013-03-05 19:29:32
2415012890,marygambler,"Canelones, Uruguay","No se que hago aca leyendo tanta falsedad, discriminación , hipocresía y sobre todo doble moral Fuera fakes los bloqueo de una .",False,False,4139,2799,175394,2014-03-27 23:14:49
3709836315,lanceroblanco,,nacionalófilo de ley,False,False,830,3080,3838,2015-09-19 18:59:45
2411869212,lucia_minutti,Salto Uruguay,"Psicologa, dirigente del Espacio 40 Partido Nacional Salto
Trabajadora incansable por los Derechos de los Niñ@s y Adolescentes.Obra Don Bosco Salto",False,False,2684,3211,39614,2014-03-26 02:13:40
1315238940,claupirizcuadro,"Montevideo, Uruguay",técnica audiovisual.,False,False,252,377,1378,2013-03-29 21:16:10
905995291,RodrigoN_17,"Vergara , Treinta y Tres","Vergarense. Estudiante de Derecho. Trabajando junto a @mariadelima_uy en OPP.
Militante del Partido Nacional, sector UNIDOS.
Director en CNJ @pnacionaljoven.",False,False,1841,856,10537,2012-10-26 13:21:22
80081949,gaia_var,"Montevideo, Uruguay",#RecognizeArtsakh #ArtsakhStrong Since 1988 🇺🇾 | 🇦🇲,False,False,340,365,4020,2009-10-05 17:46:50
253690910,feddesilva,"Montevideo, Uruguay",,False,False,649,526,27569,2011-02-17 19:33:04
100887585,domii_march,Italia,"Periodista deportiva interesada en política. Agradecer y valorar!
Hincha de Liverpool, Napoli y Real Madrid💙
Amante del fútbol, animales, viajes y siestas",False,False,987,125,124676,2010-01-01 02:56:03
2856029219,ceroestresssss,"Montevideo, Uruguay",♀  Mujer.♀   Lo más terrible se aprende enseguida y lo hermoso nos cuesta la vida.,False,False,2177,3003,42633,2014-11-02 02:33:48
15078443,pablo23,"Montevideo, Uruguay",corrige al sabio y lo haras mas sabio -corrige al necio y lo haras tu enemigo !! ESTA COMPROBADO !! (su primer sintoma es el insulto ),False,False,101,625,5840,2008-06-10 22:06:55
1145423343367131136,troyanosng,,,False,False,299,616,2575,2019-06-30 20:06:20
1045098661225598976,Lunatica2020,"Montevideo, Uruguay","Derrotados son sólo aquellos que dejan de luchar 

#YoNoLosVoté",False,False,1823,1201,9970,2018-09-26 23:51:52
1222344941952733184,RosanaPedrozo4,,Tratando de entender ¿qué nos pasa?,False,False,11,153,389,2020-01-29 02:25:31
993311686072373248,Sayonarajara7,ciudad de la costa  ,🌴 Uruguay🇺🇾 ▫️Beach handball 🤾🏼‍♀️▫️,False,False,1569,1074,36338,2018-05-07 02:08:55
323335214,wittynat12,,"When your mind is a weapon, you are never unarmed. - Malcom X",False,False,86,348,1844,2011-06-24 17:11:23
730533264990048256,red_mango3,,Fan N°1 de África by Toto,False,False,348,401,14135,2016-05-11 23:01:17
170200115,donatellagp,,"Docente-  Exp. Lit. Inf. y Juvenil Iberoamericana Trabaja en IDF - Prof de Português. Trabaja en SINAE. 
Español, Portugués e Italiano

Evangélica",False,False,102,534,1881,2010-07-24 05:16:54
226702383,PabloDMestre,"Montevideo, Uruguay.","Desde hace más de 3 décadas junto a Cris. Padre de 2 (que ya son 4), y orgulloso abuelo de 4. Socio #9808 del Club Nacional de Fútbol",False,False,2415,1047,5431,2010-12-14 21:17:18
310549554,ArtuHeber,,"Oriental, Blanco y Herrerista ✝️ - @jovenes404 - Tradicionalista- Edil Departamental (s)",False,False,5634,407,16567,2011-06-03 23:17:20
896495914013130752,blassbender,"Cerro Largo, Uruguay","Agustín Suarez🕴
2002
Bolso❤️⚪💙",False,False,340,287,5706,2017-08-12 22:17:36
2880212026,floorpereyra16,,...,False,False,254,209,11833,2014-11-16 23:02:40
193389632,F_Martinez_P,"Montevideo, Uruguay",Técnica asesora en RRLL - Futura Lic. en RRLL - FDer - UdelaR // QUE SEA ROCK 🤘🏻❤️ 🎸,False,False,325,460,33145,2010-09-21 18:08:27
2719835202,SofiiGarcia253,Montevideo (Uruguay),"No se va a caer, lo vamos a tirar",False,False,700,875,21988,2014-08-09 18:11:30
2484849733,La_July8,,,False,False,666,235,76626,2014-05-09 03:49:04
332354629,Game_Over878,Uruguay,✨,False,False,762,1080,37733,2011-07-09 17:12:04
751506506,Cata_Perera,,Maldita escorpiana,False,False,381,518,5669,2012-08-11 16:12:03
1274351317931130880,valeria46195075,"Canelones, Uruguay",Mamá de Luca Agus y Mateo,False,False,10,121,10,2020-06-20 14:40:31
60439628,cviola2,,MBA y PAD de IEEM @ieem_um Universidad de Montevideo | Lic. en Relaciones Internacionales | Entre Buenos Aires y Montevideo 🇺🇾🇦🇷,False,False,2311,1691,20451,2009-07-27 00:40:36
1249093359903309824,psycooIe,,"⠀⠀⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀⠀ ˗ˏˋ#mᥙᥣtιfᥲᥒdom,, dᥱ ⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀⠀ gᥱ́mιᥒιs ᥴomo mᥲrᥣᥱყ 🇺🇾",False,False,538,463,7181,2020-04-11 21:54:10
3333037138,matiasroel33,,"Estudiante Dir. Empresas.
Hincha de Peñarol.
Peña Víctor Hugo Diogo. Hábil con la Zurda.",False,False,315,511,15453,2015-06-18 16:59:55
618986578,AndreaBrugman,"Florida, Uruguay",Agrupación Manuel Oribe 62 - Partido Nacional,False,False,5904,5110,69891,2012-06-26 11:24:54
355202135,1891nacho,"Montevideo, Uruguay","Hincha y socio del mas grande , Peñarol !!
Padre de dos angeles , Benjamin y Agustin .
Siempre para adelante, sin excusas.
Amigo, ateo, Izquierda.",False,False,567,1314,10356,2011-08-15 00:31:03
2799674457,agarcia97313300,,"Bolso,honesto y directo",False,False,929,2170,29513,2014-10-02 11:07:23
202717317,PartidoColorado,Uruguay,"Colectividad política fundada por Rivera, afirmada en la gesta de la Defensa y renovada con Batlle y Ordóñez. Secretario General @jmasanguinetti",False,True,26578,318,19914,2010-10-14 17:29:11
341886047,Daniella731,"La Paloma, Rocha,  Uruguay","De Wilson y Aparicio, de la idea y de la fuerza de la unión, buscando el país de primera prometido y a la espera de que esta vez no le erremos tanto. #109950",False,False,141,483,726,2011-07-25 03:33:20
915590215191945216,Graciel44495690,,,False,False,16,69,117,2017-10-04 14:51:32
450126952,dmcp_,"Montevideo, Uruguay","Adherido @PNacional // Militante @EspacioCuarenta // 
Apoyo candidatura @LauraRaffo //                                          
LUIS y BEATRIZ #AhoraSí",False,False,1854,2559,21327,2011-12-29 22:22:01
989859831220768768,Nataliabrites5,,,False,False,5152,1566,30194,2018-04-27 13:32:29
1547060336,susmar05,,,False,False,136,229,6537,2013-06-26 01:40:48
1171843122797711360,VctorRo15827816,,,True,False,141,46,17274,2019-09-11 17:49:24
1153134380472307712,AgustnDeMello1,,Tukiii,False,False,100,244,1438,2019-07-22 02:47:15
328625269,carlosvarela02,,"Edil Departamental de Canelones, padre, frenteamplista independiente",False,False,7427,5992,122764,2011-07-03 18:39:06
4259552374,lilianyorugua,,,False,False,455,329,12484,2015-11-23 19:50:40
272151677,totolago,"Melo, Cerro Largo, Uruguay","#arachan estudiante de veterinaria y amamte de los animales y en mis ratos libres soy futbolista 😜
Operador de movimiento (bovino)",False,False,396,1982,4262,2011-03-25 23:11:23
1075919932066533376,JanetSV5,"Montevideo, Uruguay","Casada con Marcelo,madre de Camila. Psicóloga de la Udelar y defensora de la democracia y los DDHH",False,False,30,90,759,2018-12-21 01:04:36
1262886074138923008,elmasquina,,Video kill the radio star,False,False,235,415,9700,2020-05-19 23:21:28
745088407999778816,PabloSe75441508,,relativamente relativizador,False,False,124,708,727,2016-06-21 02:58:14
1210245759305682944,AltieriDario,,"NACIDO EN SAN JOSÉ,  URUGUAY.  CIUDADANO DEL RÍO DE LA PLATA .
ALFONSINISTA-DE RAÚL RICARDO- Y NACIONALISTA. DE RIVER PLATE Y DEL TORQUE. EN LIBERTAD VERDE.",False,False,2074,3332,45011,2019-12-26 17:08:05
1272510782664839168,WIFV5,Uruguay,"Amo a mis hijos y a mis perros
Hincha del Danubio Fútbol Club",False,False,147,608,1456,2020-06-15 12:47:03
272196739,PepisCine,"Montevideo, Uruguay",No hay poronga que me venga bien.,False,False,1344,1101,37078,2011-03-26 01:15:58
306601100,lulululi20,Uruguay,"Y hoy, aunque llueva y yo no esté de humor, sé que vas a estar siempre ahí dentro de mí. Empujándome a seguir, levantándome si caigo (...)",True,False,84,254,6540,2011-05-28 04:55:40
1576002696,vale_aranda15,"Salto, Uruguay",Futuro contador público 📚 LG(B)T 🌈                       Salto - Montevideo        -Solo vive y deja vivir-,False,False,1537,914,4775,2013-07-07 20:54:10
30856336,piedrahita,Estados Unidos,,False,False,153,505,14586,2009-04-13 12:35:37
1298501861352394752,RecuperemosR,,"Liberal hasta la médula.
Demócrata.
Feliz de haber cambiado el gobierno nac. y varios dep. , entre ellos el mio.
Estaré atento a lo que hagan por 5 años.",False,False,908,3897,5375,2020-08-26 06:05:56
1260634362862882816,LeticiaMerola,"Canelones, Uruguay","De izquierda. 
Mamá de hijos de cuatro patas🐶🐱
Paciente de endometriosis",False,False,19,111,134,2020-05-13 18:13:54
1728623766,CarolLo98930143,"motevideo,uruguay","Mamá luchona💪😍
Durazno rock 2017 - antel fest 2017 
●NTVG 21/3/2015 ●NTVG 28/4/2016
20♡| ●NTVG 05/08/2017 ●Lucía Ferreira 10/03/18 ●Lucía Ferreira 6/04/18...",False,False,230,293,20866,2013-09-04 12:45:04
2243165335,berdiaa,Minas,🌸Nadie encuentra su camino sin perderse varias veces🌸,False,False,1587,1657,9610,2013-12-13 01:21:32
327167127,TThomassGG,"Montevideo, Uruguay","Un hombre común y de pocas palabras. Destacado en play y en rugby, en futbol nunca perdi un tranque. De noche me inspiro a base de wiskeys. No me como ninguna.",False,False,371,356,24016,2011-07-01 03:15:32
426144922,bebaschenini,Montevideo,,False,False,627,2264,33792,2011-12-01 22:03:28
141202588,atilio357,,"Uruguayo , veterano, bien Bolso , totalmente FA , aprecio con sinceridad a los argentinos .-",False,False,710,1201,12549,2010-05-07 12:41:14
841998776252391424,horacioba,,,False,False,14,73,741,2017-03-15 13:05:26
758442854125559808,LuisMuo51631106,Uruguay,dirigente sindical,False,False,132,537,9067,2016-07-27 23:24:02
829687781957984256,JuanDiegoGarRod,Uruguay,"“La Unión Nos Hará Fuerza”, Católico. Melo-Cerro Largo-Uruguay",False,False,175,562,786,2017-02-09 13:45:56
2588073121,sebamar77,"Montevideo, Uruguay",Es muy bella mi bandera mi bandera...🇺🇾🇺🇾🇺🇾🇺🇾🇺🇾🇺🇾🇺🇾,False,False,181,193,5132,2014-06-25 19:12:12
2227268767,Yerbelis28,"Montevideo, Uruguay","Fmed. LSU🤟🏼
Espacio Cuarenta🇺🇾",False,False,1210,1003,8680,2013-12-02 20:56:14
749016263138107392,diegohema10,Uruguay,"Admirador del Cholo Simeone y de Klopp 
Disfruto del análisis futbolístico.",False,False,262,358,50335,2016-07-01 23:06:08
78177437,ingavellino,Montevideo UY,Ingeniero Químico; Empresario en área de la Construcción - URUGUAY,False,False,119,71,2104,2009-09-29 01:15:19
160908451,AndreaUru87,"Tacuarembó, Uruguay 🇺🇾 ","No hay oscuridad que pueda impedir,                           el nacer del sol y la esperanza... 🕊💌💯",False,False,8639,6985,342657,2010-06-29 12:51:08
706030760,AlfredoBerna,p.del este uruguay,trabajador de la construcción...,False,False,89,304,3782,2012-07-20 00:00:12
1119664559613194240,4n63l3sferrr,"Montevideo, Uruguay","si el amor te quedo grande, que el vino, los amigos y el rock te salven💆🏻‍♀️🤟🏻",False,False,92,152,22200,2019-04-20 18:10:08
134605990,GermanBrass,Llego en 15...,Absolutamente nada que ver con la gran German Brass (Sorry).,False,False,38,100,957,2010-04-18 23:10:50
1543773356,EmmiMartinez19,Salinas ,"Una piba elocuente, por no decir pelotuda",False,False,792,483,39568,2013-06-24 17:47:05
234888366,Ineebarrios,"Montevideo, Uruguay",murga sos guía de mi zozobra,False,False,1575,879,54910,2011-01-06 20:39:56
1325173934,luu_a92,,"""Hablo, pero no puedo afirmar nada; buscaré siempre, dudaré con frecuencia y desconfiaré de mí mismo.""  Cicerón",False,False,32,129,276,2013-04-03 18:15:47
2557772984,CristinaFigliol,,,False,False,167,505,23671,2014-06-09 23:55:49
2563964088,AraceLucia,Montevideo,"Artista Plástica.
Colectivo TOCA",False,False,221,745,3124,2014-06-12 19:51:39
402871480,Perugorria12,Montevideo,Nunca estoy son tweets programados,False,False,2722,893,82254,2011-11-01 18:00:18
339700922,kkaasteri,"Montevideo, Uruguay","Estudiante, laburante.AntiGubernamentarista-paternal/Estatista.Aficionado a las ciencias ocultas…O sea, Liberal. Enrichissons-nous de nos différences mutuelles.",False,False,1496,4210,64423,2011-07-21 14:33:07
2835563711,eggd2000,"Montevideo, Uruguay","Sagitariano, Manya y Uruguayo , mi familia mi vida, Persevera y triunfarás mi frase.",False,False,69,180,7657,2014-10-17 22:01:42
160527552,abeloqui,Uruguay,"Casado con Fanny Bonilla, padre de  Santiago;  Militar (R), Estudió Derecho UCU, Admi su Empresa. Pte. de ANDIPEC. Tco Educación Vial. trabajó en PNUD  URUGUAY.",False,False,841,2410,37917,2010-06-28 12:25:02
512582851,juanandresuy,"Montevideo, Uruguay",Hincha de Uruguay y el Maestro Tabarez⚽️,False,False,909,1468,55125,2012-03-02 23:59:58
190493892,HugoOcampoZ,Uruguay,Colaborador de https://t.co/UwoYpHc0aL,False,False,2100,1186,10918,2010-09-14 02:28:58
954033571068612608,AntunezAgro,,Periodista Agropecuario,False,False,635,228,2120,2018-01-18 16:51:43
2981594310,lalojimjuarez,,"Estudios Latinoamericanos
UNAM CDMX.
Docente de Educación Básica.
Recorriendo el mundo escuchando milimétricamente las diversas voces y los ecos de sus actores.",False,False,2380,5002,512420,2015-01-14 04:47:00
626912455,diego_318,Bella Italia,,False,False,2503,4993,199366,2012-07-05 00:25:42
1280730312,chiarisre,Uruguay,# 🦋 💜,False,False,959,972,14938,2013-03-19 15:27:35
899825499148517376,Flordelxca,Uruguay,"🌺 Casi trabajadora social, zurda para escribir y de corazón, lesbiana y feminista transinclusiva 🌺",False,False,514,445,3457,2017-08-22 02:48:11
336856268,sietecucs,Canelones - Uruguay,"Músico, murguista, docente, melómano. Toco la guitarra, canto canciones y disfruto de los buenos momentos con amigos y la gente q amo.",False,False,121,192,657,2011-07-17 01:30:31
526724300,NORAFARALL,,,False,False,47,51,1413,2012-03-16 19:36:35
850157233207902208,_resucitar,artigas / montevideo,de piscis como kurt cobain,False,False,370,318,6622,2017-04-07 01:24:14
203721936,meme_sole,"Montevideo, Uruguay",,False,False,622,1094,84530,2010-10-16 23:49:15
294347986,jediazaranco,Ciudad de la Costa,Fanático del Club mas Grande del Mundo: El CLUB NACIONAL DE FOOTBALL,False,False,1644,1876,86358,2011-05-07 00:15:10
4907504853,cristin24421152,montevideo uruguay,,False,False,241,1163,7069,2016-02-14 04:40:37
988110037,LauraResidente,"Montevideo, Uruguay",Melomana 🎶🤘🏾🤪,False,False,45,105,717,2012-12-04 05:35:19
343518424,LeoGardil,"Paysandú, Uruguay","⛵⛵⛵#SoftwareLibre//⛵⛵
Cuando surja la rabia o el resentimiento,toma aire profundamente y repite esto:
""No pienses, Observa""",False,False,360,1883,10087,2011-07-27 17:59:56
764839945366364160,lua_aristondo,"Montevideo, Uruguay",💎💎,False,False,153,233,1495,2016-08-14 15:03:47
1289698342369452032,Tony_Banderola,"Montevideo, Uruguay",Lamento herir la sensibilidad de los progre. #NuncaMasFA #NuncaMasTupas #TabareComplice,False,False,466,594,1455,2020-08-01 23:04:01
153584865,cupertina54,,,False,False,379,284,17777,2010-06-08 23:11:28
1603990754,BriannMott,"Sayago, Montevideo, Uruguay",,False,False,471,483,17221,2013-07-18 17:55:03
3225621729,AliayiMiguel,,,False,False,50,367,1688,2015-05-01 01:13:37
160013536,adrianavinales,Durazno,,False,False,403,592,24726,2010-06-26 23:43:48
177218793,mdetomasi,"Montevideo, Uruguay","Papá de Felipe, casado con Andrea, Defensor Sporting Club en todo, Contador Público-Técnico Universitario en Administración, si insultas, te bloqueo.",False,False,1099,995,60920,2010-08-11 15:24:38
163323114,LuRo7,Las Piedras,Te diga lo que te diga igual vas a creer lo que quieras.,False,False,582,1150,5639,2010-07-06 03:31:00
2161612005,YPalotti,Colonia Wilson ,🌞💪,False,False,93,375,1940,2013-10-31 09:39:52
2557609197,cristialegre,Uruguay Montevideo,"Licenciada en Ciencias de la Educación. Viuda del Dr. Gerardo Villalba, Juez asesinado en B. Unión el 31 de Enero/2016",False,False,424,227,83680,2014-05-21 15:57:06
4818257133,JavierVarona4,"Montevideo, Uruguay",,False,False,87,298,1646,2016-01-16 15:25:49
2838523113,tinii_uruguay_,,,False,False,1064,1000,69213,2014-10-20 20:54:55
2912482539,NGoncalvez_,,Uruguay  🇺🇾,False,False,502,541,9293,2014-12-09 10:31:34
1299858678,karinegomez7,,,False,False,667,1216,90310,2013-03-25 15:13:28
868238587,hover_rodri,montevideo,,False,False,133,663,3040,2012-10-08 16:03:36
2552487164,EntrevistaTuits,Uruguay-Montevideo,"intento ser un periodista d opinión 
es un tiempo en q el populismo predomina 
El populismo es fijar ideas fáciles
El progreso consiste en dinamizar ideas",False,False,362,856,49322,2014-06-07 12:26:24
2360202493,gbianchi404,Uruguay,Senadora por el Partido Nacional - Sector Todos - Lista 404.,False,False,41905,502,45968,2014-02-24 23:59:46
69518591,Rous_tr,,Vuelve a esperar que salga el sol,False,False,114,292,7414,2009-08-28 05:57:25
1093659769901064192,GontadeLucia,Uruguay,"Madre, trabajadora, profesional, ama de casa, frenteamplista, aguatera y bolsilluda.",False,False,108,197,1819,2019-02-07 23:56:23
1245322668670361600,gerumpierrez,"Montevideo, Uruguay",Volante A4 con llegada.,False,False,84,177,479,2020-04-01 12:13:42
885887377553727488,botellanaranja,,"zurda y feminista radical, nada más para saber.                                                                                

lo personal es político.",False,False,299,481,17379,2017-07-14 15:43:04
1119989782602555392,EdithLu40763291,,Filósofa de la vida,False,False,29,71,551,2019-04-21 15:42:27
1115781859068321792,trescomagerifm,,Estudiante en FQ y CURE. Sin verdad absoluta.,False,False,55,158,808,2019-04-10 01:01:40
3111855369,Rauleljr,,👀,False,False,298,301,3442,2015-03-24 22:34:25
3191041293,vicota2203,"Montevideo, Uruguay",nunca se vive suficiente ✨✨,False,False,95,646,1157,2015-04-21 15:01:59
179727631,Mival2,Uruguay,,False,False,178,235,6298,2010-08-18 00:12:26
2784619792,SlNPlEDAD,"Montevideo, Uruguay","No digo mucho. Comento y retruco. 
Lo que vos consultas con la almohada, yo con las canas de mi barba.",False,False,480,795,19575,2014-09-25 23:19:09
2462366881,MeliCorujo,Las Piedras,21 años Estudiante de Psicología 🔱 “Hacer sentir paz es la mejor manera de demostrar amor”,False,False,1138,449,13629,2014-04-24 23:24:31
2780388628,Alyox_music,"Montevideo, Uruguay",Artista #amateur #hiphop #pop #electrónica #trap,False,False,97,112,934,2014-09-22 16:01:25
893943054,martinfp642,"Montevideo, Uruguay","2.5/5 de ingeniero ⚙️ 
Docente de física 🍎 y tecnología 👨‍💻
Creador de paradas solares 🌇
Hago comedia para divertirnos 🎙️
Integrante de @BardoCientifico ⚛️",False,False,311,619,5481,2012-10-20 20:10:26
2418298136,CristiianVique,Pando,Juro solemnemente que mis intenciones no son buenas ⚡ 👣,False,False,525,762,7061,2014-03-30 02:17:02
2504971548,emanuel04147429,"Canelones, Uruguay",-Filipenses 4:13- Estudiante de Derecho y Psicologia 📚,False,False,751,446,21742,2014-05-18 16:59:10
1413539107,nati76778,,Estudiante de arquitectura Amante de Nacional. No me gusta el CHOCOLATE,False,False,278,334,6478,2013-05-08 18:26:49
937841065352224768,valentinaa2016,"Maldonado, Uruguay","A la izquierda late el corazón.
ESTUDIAR TE HACE LIBRE
#yoapoyolaeducaciónpública",False,False,720,1207,19094,2017-12-05 00:28:29
1188654438904410112,ElTigreBlanco17,,"White fur is a very rare genetic mutation. It occurs in the wild possibly in as few as 1 in 10,000 wild tiger births.",False,False,20,113,2208,2019-10-28 03:11:26
849036442080817152,MarisuBouzas1,,,False,False,20,133,164,2017-04-03 23:10:36
1252549335432204288,MelgarejooNico,,💛🖤,False,False,286,318,1532,2020-04-21 10:46:57
1383224623,elporve404,Uruguay,Cuenta oficial del Porvenir Nacionalista. Desde hace 12 años Junto a nuestro líder @jisdonianpedro #lalistadeluis #404 #estamospreparados,False,False,1574,170,2940,2013-04-27 00:51:28
1380865328,123jose11,uruguay,,False,False,132,441,14179,2013-04-26 02:12:10
160210229,edisonhahmed,"Montevideo, Uruguay",Lacazino en Montevideo. Hijo único por desgracia. Educador Social en formación. The history of all previous societies has been the history of class struggles ☭.,False,False,1187,1255,50108,2010-06-27 14:14:41
160025913,LiaMercadal,uruguay,,False,False,41,253,574,2010-06-27 00:36:40
1418274109,PabloPerdomoCAF,,"Dirigente gremial cooperativo, productor rural, padre. 
Ex - Director en Instituto Nacional del Cooperativismo.
Presidente de Cooperativas Agrarias Federadas.",False,False,359,138,2501,2013-05-10 14:31:53
75576640,fernando_britos,Montevideo ,Frenteamplista y seregnista orgulloso. Gusto por las TIC. Familiero y perrero.,False,False,1976,2856,12588,2009-09-19 15:47:02
308704576,alejandroferrua,"Montevideo, Uruguay",Publicista.Administrativo.Docente .Fotógrafo. Viajero. Lector,False,False,96,1360,2929,2011-05-31 21:20:14
1017267344517861376,MGR2174,"Montevideo, Uruguay","ANTI NUEVO ORDEN MUNDIAL, COVID19 FARSA, NUEVA NORMALIDAD UN CARAJO, Activista social. Rebelde ante la injusticia. Cansado de la estupidez humana. Artiguista. ✊",False,False,982,1046,7392,2018-07-12 04:40:09
116753731,Waltors,"Montevideo, Uruguay","Profe Biología 🌳
Ing. Agrónomo junior 🌱",False,False,708,690,686,2010-02-23 13:35:26
437142852,urumon47,"Canelones, Uruguay","Libre pensador, amante del deporte y la naturaleza. Vivo mi vida en sociedad, pero no me dirige ella.",False,False,379,1029,5154,2011-12-15 02:04:28
271480133,pochocarames,Uruguay,Militante. “¿Para qué es la vida sino para darla?”,False,False,5809,1603,25835,2011-03-24 15:58:04
212616520,PabloUrquizo,Uruguay,"Consultor en TICs, Seguridad Informática y Proyectos.
Conferencista Internacional en Proyectos y Educacion a Distancia.
Dr (c) en Proyectos, y Seguridad",False,False,579,373,7210,2010-11-06 15:36:45
181149002,silviaravela,"Montevideo, Uruguay",,False,False,107,130,2302,2010-08-21 12:22:07
1298926316440387584,Agroinnova_Uy,Ruta 5 km 182 - Durazno,Especialistas en Pastos. Única empresa especializada en siembra de pasturas de alta calidad y producción.,False,False,68,289,9,2020-08-27 10:12:41
904439125,ESPACIOCUARENTA,,"Twitter oficial de la Lista 40 del Partido Nacional, liderada por Javier García",False,False,8342,623,32519,2012-10-25 18:36:49
2962988374,SPinatares,Montevideo ,"DECIR LO QUE PIENSO
HACER LO QUE DIGO",False,False,159,143,19897,2015-01-05 23:18:57
2529453400,ce_lopez02,"Montevideo, Uruguay",,False,False,1000,1207,3267,2014-05-04 23:34:04
1077525853,barbat1998,,"🇦🇷
Patriota. Pro-life. ✝️💙
#GODWINS #SIALAVIDA
Anti-comunusta.
#NoalasMacarillas
#NoalasVacunas
#GendeDios
#NoalGlobalismo.",False,False,303,296,6368,2013-01-10 19:46:56
899667294,shikicoso,UruWhy,,False,False,70,83,677,2012-10-23 10:46:24
3923674463,jmenendez251,"Montevideo, Uruguay",,False,False,216,530,12971,2015-10-11 02:14:05
1365712225,rubito131,Uruguay,"uruguayo, latinoamericano, frenteamplista. Foca si, arrastrado y sin valores nunca.",False,False,714,704,23890,2013-04-20 00:10:26
1438946659,jaimenievesdiz,,"A pedido de  mis detractores y admiradoras, les dejo una foto para hacer boca. Hay para tod@s..",False,False,6011,5852,327505,2013-05-18 17:18:51
312068866,Lauramax2010Ana,,,False,False,179,397,9220,2011-06-06 14:46:33
2821748067,Magaali22,📍Rosario~Montevideo,"Quisiera darte todo lo que nunca has tenido, y ni así sabrías que es poder amarte.",False,False,750,717,6840,2014-10-11 01:21:22
1002589291523006464,CostaMica15,,,False,False,73,133,4568,2018-06-01 16:34:49
158369131,veintefive,,,False,False,48,397,577,2010-06-22 13:24:07
3109395821,cmendy93,"Montevideo, Uruguay",,True,False,91,156,354,2015-03-24 03:53:56
